,Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales,Recency,Frequency,Monetary,Cluster
285,3268,2015-11-06,25,3,canned beer,1.1,Beverages,286,3.3000000000000003,54,16,132.27,0
286,3677,2015-04-30,7,1,citrus fruit,1.5,Fresh Food,287,1.5,30,13,137.15,0
287,3495,2015-06-27,63,2,liquor (appetizer),11.2,Beverages,288,22.4,42,22,217.85,0
288,1410,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,289,3.0,52,27,184.95,0
289,2440,2015-06-06,19,3,sausage,3.1,Fresh Food,290,9.3,194,25,223.29,0
290,4088,2015-01-13,10,2,chicken,7.2,Fresh Food,291,14.4,98,10,69.23,2
291,2469,2015-09-23,21,1,hamburger meat,12.3,Fresh Food,292,12.3,98,13,104.8,2
292,4229,2015-03-06,19,3,sausage,3.1,Fresh Food,293,9.3,132,8,48.8,4
293,2728,2015-08-02,8,1,beef,19.5,Fresh Food,294,19.5,32,5,50.4,2
294,4694,2015-01-25,7,1,citrus fruit,1.5,Fresh Food,295,1.5,42,20,152.54,0
295,2836,2015-12-29,64,2,UHT-milk,2.1,Dairy,296,4.2,1,12,143.12,0
296,1311,2015-02-12,65,2,candy,3.6,Bakery & Sweets,297,7.2,184,8,79.5,4
297,1760,2015-01-23,44,2,newspapers,3.2,Specialty & Seasonal,298,6.4,341,8,50.8,3
298,3656,2015-03-02,8,2,beef,19.5,Fresh Food,299,39.0,294,9,110.15,3
299,3720,2015-05-28,19,2,sausage,3.1,Fresh Food,300,6.2,216,8,33.9,4
300,2996,2015-09-26,9,3,frankfurter,5.5,Fresh Food,301,16.5,95,14,187.8,0
301,1949,2015-07-22,25,1,canned beer,1.1,Beverages,302,1.1,161,15,219.8,0
302,4498,2015-02-11,50,1,bottled beer,1.8,Beverages,303,1.8,255,11,88.2,4
303,2447,2015-12-28,66,1,onions,1.3,Fresh Food,304,1.3,2,21,204.0,0
304,1952,2015-03-23,1,1,tropical fruit,7.8,Fresh Food,305,7.8,37,10,85.3,2
305,4099,2015-01-27,17,2,bottled water,0.5,Beverages,306,1.0,337,5,8.5,3
306,1804,2015-03-12,8,1,beef,19.5,Fresh Food,307,19.5,30,9,81.9,2
307,1510,2015-05-16,19,3,sausage,3.1,Fresh Food,308,9.3,66,18,174.51,0
308,2879,2015-04-18,67,3,hair spray,5.4,Personal Care,309,16.200000000000003,2,13,100.7,2
309,4899,2015-03-12,10,1,chicken,7.2,Fresh Food,310,7.2,292,10,74.9,3
310,4326,2015-09-29,23,1,pork,7.2,Fresh Food,311,7.2,54,12,111.36,2
311,1670,2015-05-17,58,3,ice cream,1.8,Frozen & Processed Food,312,5.4,38,9,73.5,2
312,1117,2015-05-24,57,3,meat,8.5,Fresh Food,313,25.5,220,3,34.6,4
313,1346,2015-04-03,4,2,other vegetables,0.8,Fresh Food,314,1.6,236,7,59.7,4
314,1178,2015-11-15,17,3,bottled water,0.5,Beverages,315,1.5,45,11,114.24,2
315,1649,2015-06-25,1,2,tropical fruit,7.8,Fresh Food,316,15.6,31,18,178.7,0
316,4651,2015-06-21,68,2,photo/film,11.9,Household & Hygiene,317,23.8,192,8,48.7,4
317,4243,2015-04-02,19,2,sausage,3.1,Fresh Food,318,6.2,130,16,213.34,0
318,4429,2015-07-21,40,2,grapes,9.4,Fresh Food,319,18.8,162,3,23.5,4
319,4645,2015-07-25,69,2,domestic eggs,1.25,Fresh Food,320,2.5,1,20,101.9,2
320,4019,2015-07-24,5,1,rolls/buns,1.2,Bakery & Sweets,321,1.2,124,17,119.9,4
321,4459,2015-04-26,1,3,tropical fruit,7.8,Fresh Food,322,23.4,12,12,76.1,2
322,3006,2015-12-27,10,2,chicken,7.2,Fresh Food,323,14.4,3,7,59.3,2
323,1834,2015-09-17,9,3,frankfurter,5.5,Fresh Food,324,16.5,38,7,72.16,2
324,3236,2015-07-04,26,3,berries,10.8,Fresh Food,325,32.400000000000006,179,10,79.2,4
325,1765,2015-03-11,70,2,margarine,3.5,Pantry Staples,326,7.0,294,8,112.8,3
326,3855,2015-03-09,1,1,tropical fruit,7.8,Fresh Food,327,7.8,28,18,193.5,0
327,4392,2015-11-28,29,2,ham,15.2,Fresh Food,328,30.4,32,13,88.82,2
328,3330,2015-07-26,21,1,hamburger meat,12.3,Fresh Food,329,12.3,157,5,54.0,4
329,1723,2015-09-02,18,3,yogurt,2.2,Dairy,330,6.6000000000000005,22,10,87.34,2
330,4110,2015-03-30,38,1,soda,0.8,Beverages,331,0.8,32,16,124.95,2
331,2600,2015-01-28,18,1,yogurt,2.2,Dairy,332,2.2,14,19,158.9,0
332,2946,2015-10-07,38,1,soda,0.8,Beverages,333,0.8,56,18,162.74,0
333,2426,2015-09-08,17,3,bottled water,0.5,Beverages,334,1.5,113,17,203.5,0
334,4170,2015-05-03,19,3,sausage,3.1,Fresh Food,335,9.3,172,15,119.65,4
335,1109,2015-04-06,7,1,citrus fruit,1.5,Fresh Food,336,1.5,268,12,93.9,4
336,3429,2015-01-04,71,1,shopping bags,5.12,Household & Hygiene,337,5.12,184,18,171.52,4
337,2055,2015-02-04,44,2,newspapers,3.2,Specialty & Seasonal,338,6.4,52,17,101.85,2
338,2480,2015-09-20,9,1,frankfurter,5.5,Fresh Food,339,5.5,101,13,46.7,2
339,2441,2015-05-30,19,2,sausage,3.1,Fresh Food,340,6.2,180,15,73.92,4
340,1054,2015-10-04,9,1,frankfurter,5.5,Fresh Food,341,5.5,70,9,43.9,2
341,4818,2015-01-11,72,2,salt,0.7,Pantry Staples,342,1.4,285,8,43.5,3
342,3379,2015-01-21,73,3,oil,3.4,Pantry Staples,343,10.2,343,5,61.3,3
343,3939,2015-02-10,45,1,curd,9.8,Dairy,344,9.8,323,5,48.89,3
344,1367,2015-08-05,4,1,other vegetables,0.8,Fresh Food,345,0.8,147,5,70.9,4
345,1043,2015-01-10,7,1,citrus fruit,1.5,Fresh Food,346,1.5,354,8,94.69,3
346,2231,2015-10-17,9,1,frankfurter,5.5,Fresh Food,347,5.5,27,15,109.2,2
347,3235,2015-12-28,22,2,root vegetables,1.8,Fresh Food,348,3.6,2,7,50.6,2
348,4554,2015-07-16,1,1,tropical fruit,7.8,Fresh Food,349,7.8,125,9,102.6,4
349,3245,2015-01-24,8,3,beef,19.5,Fresh Food,350,58.5,22,18,271.8,0
350,2996,2015-05-19,26,3,berries,10.8,Fresh Food,351,32.400000000000006,95,14,187.8,0
351,2507,2015-01-05,25,1,canned beer,1.1,Beverages,352,1.1,0,13,125.6,2
352,4186,2015-10-25,74,3,whipped/sour cream,5.5,Dairy,353,16.5,66,3,25.3,2
353,3929,2015-04-28,22,1,root vegetables,1.8,Fresh Food,354,1.8,54,9,37.74,2
354,3760,2015-11-22,2,1,whole milk,1.8,Dairy,355,1.8,38,15,64.76,2
355,4928,2015-08-18,8,3,beef,19.5,Fresh Food,356,58.5,134,3,68.4,4
356,4217,2015-12-18,75,1,frozen vegetables,2.5,Frozen & Processed Food,357,2.5,12,25,104.25,2
357,1174,2015-02-11,5,3,rolls/buns,1.2,Bakery & Sweets,358,3.5999999999999996,322,11,59.9,3
358,4103,2015-06-19,2,2,whole milk,1.8,Dairy,359,3.6,157,9,68.5,4
359,4408,2015-03-13,2,1,whole milk,1.8,Dairy,360,1.8,254,9,45.92,4
360,2588,2015-12-28,7,2,citrus fruit,1.5,Fresh Food,361,3.0,2,5,42.8,2
361,2598,2015-11-11,24,3,pastry,3.1,Bakery & Sweets,362,9.3,49,3,59.1,2
362,1518,2015-12-11,9,2,frankfurter,5.5,Fresh Food,363,11.0,19,7,66.45,2
363,2702,2015-04-08,1,2,tropical fruit,7.8,Fresh Food,364,15.6,217,9,69.3,4
364,1001,2015-01-20,9,3,frankfurter,5.5,Fresh Food,365,16.5,242,12,100.0,4
365,2270,2015-09-30,26,2,berries,10.8,Fresh Food,366,21.6,91,22,222.4,0
366,2838,2015-11-10,5,2,rolls/buns,1.2,Bakery & Sweets,367,2.4,50,7,49.8,2
367,1683,2015-05-26,22,3,root vegetables,1.8,Fresh Food,368,5.4,132,5,29.2,4
368,4040,2015-04-03,18,2,yogurt,2.2,Dairy,369,4.4,271,11,87.3,4
369,3897,2015-08-23,4,3,other vegetables,0.8,Fresh Food,370,2.4000000000000004,129,13,52.5,4
370,2200,2015-03-11,26,2,berries,10.8,Fresh Food,371,21.6,81,10,94.9,2
371,4073,2015-01-29,26,3,berries,10.8,Fresh Food,372,32.400000000000006,58,14,124.2,0
372,3700,2015-04-19,4,3,other vegetables,0.8,Fresh Food,373,2.4000000000000004,255,3,8.4,4
373,3973,2015-06-10,5,2,rolls/buns,1.2,Bakery & Sweets,374,2.4,119,16,205.9,0
374,2715,2015-07-06,29,2,ham,15.2,Fresh Food,375,30.4,177,15,117.4,4
375,3967,2015-11-23,2,2,whole milk,1.8,Dairy,376,3.6,37,16,119.99,2
376,4002,2015-09-03,1,1,tropical fruit,7.8,Fresh Food,377,7.8,118,14,151.55,0
377,2962,2015-03-01,17,1,bottled water,0.5,Beverages,378,0.5,248,9,43.45,4
378,4340,2015-12-25,16,1,butter milk,6.1,Dairy,379,6.1,5,13,128.5,0
379,2092,2015-11-06,44,3,newspapers,3.2,Specialty & Seasonal,380,9.600000000000001,54,17,96.3,2
380,3143,2015-05-24,27,2,coffee,8.5,Beverages,381,17.0,220,6,37.9,4
381,2209,2015-10-03,50,3,bottled beer,1.8,Beverages,382,5.4,88,14,156.4,0
382,2816,2015-08-22,66,1,onions,1.3,Fresh Food,383,1.3,80,24,116.3,2
383,2659,2015-06-01,21,2,hamburger meat,12.3,Fresh Food,384,24.6,22,16,172.97,0
384,1588,2015-10-13,19,3,sausage,3.1,Fresh Food,385,9.3,78,8,109.54,2
385,1144,2015-10-15,59,2,hard cheese,4.5,Dairy,386,9.0,76,16,133.25,0
386,2166,2015-12-10,19,3,sausage,3.1,Fresh Food,387,9.3,20,15,117.75,2
387,3300,2015-10-06,21,2,hamburger meat,12.3,Fresh Food,388,24.6,85,11,117.95,2
388,3944,2015-01-03,66,1,onions,1.3,Fresh Food,389,1.3,361,3,9.4,3
389,4979,2015-04-24,27,1,coffee,8.5,Beverages,390,8.5,250,7,28.6,4
390,2630,2015-01-21,71,2,shopping bags,5.12,Household & Hygiene,391,10.24,318,7,77.24,3
391,4240,2015-04-29,18,3,yogurt,2.2,Dairy,392,6.6000000000000005,26,15,76.17,2
392,2357,2015-07-08,38,1,soda,0.8,Beverages,393,0.8,98,20,165.85,0
393,1743,2015-04-18,76,1,sliced cheese,4.2,Dairy,394,4.2,47,14,86.6,2
394,2331,2015-02-15,19,1,sausage,3.1,Fresh Food,395,3.1,32,13,82.22,2
395,1643,2015-04-28,18,2,yogurt,2.2,Dairy,396,4.4,246,4,12.0,4
396,1291,2015-03-20,69,2,domestic eggs,1.25,Fresh Food,397,2.5,285,12,55.0,3
397,3675,2015-07-04,2,3,whole milk,1.8,Dairy,398,5.4,149,11,109.5,4
398,4134,2015-11-06,57,3,meat,8.5,Fresh Food,399,25.5,32,14,104.95,2
399,1363,2015-06-21,77,3,dish cleaner,2.5,Household & Hygiene,400,7.5,77,13,96.6,2
400,4212,2015-05-01,4,2,other vegetables,0.8,Fresh Food,401,1.6,243,11,79.75,4
401,1500,2015-03-21,2,2,whole milk,1.8,Dairy,402,3.6,284,16,127.52,3
402,2622,2015-10-01,4,3,other vegetables,0.8,Fresh Food,403,2.4000000000000004,90,12,74.7,2
403,3543,2015-03-18,1,3,tropical fruit,7.8,Fresh Food,404,23.4,80,22,244.34,0
404,2525,2015-05-24,78,2,baking powder,1.8,Pantry Staples,405,3.6,44,11,97.54,2
405,1264,2015-10-12,15,3,specialty bar,5.2,Bakery & Sweets,406,15.600000000000001,23,17,145.0,0
406,3601,2015-07-06,58,1,ice cream,1.8,Frozen & Processed Food,407,1.8,10,8,50.5,2
407,1771,2015-03-23,9,2,frankfurter,5.5,Fresh Food,408,11.0,282,6,34.0,3
408,4694,2015-02-06,25,3,canned beer,1.1,Beverages,409,3.3000000000000003,42,20,152.54,0
409,1122,2015-12-21,17,2,bottled water,0.5,Beverages,410,1.0,9,6,33.0,2
410,3507,2015-08-12,4,1,other vegetables,0.8,Fresh Food,411,0.8,50,18,144.4,0
411,4524,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,412,3.0,4,22,153.0,0
412,3612,2015-09-27,19,2,sausage,3.1,Fresh Food,413,6.2,94,14,65.44,2
413,3262,2015-06-11,69,2,domestic eggs,1.25,Fresh Food,414,2.5,22,16,96.4,2
414,1897,2015-01-25,23,2,pork,7.2,Fresh Food,415,14.4,339,8,47.4,3
415,1656,2015-10-30,79,1,specialty cheese,12.14,Dairy,416,12.14,61,12,107.14,2
416,3953,2015-01-10,23,2,pork,7.2,Fresh Food,417,14.4,231,9,66.3,4
417,1488,2015-06-21,8,2,beef,19.5,Fresh Food,418,39.0,32,8,96.8,2
418,1652,2015-03-17,4,3,other vegetables,0.8,Fresh Food,419,2.4000000000000004,288,12,105.5,3
419,4953,2015-09-16,10,2,chicken,7.2,Fresh Food,420,14.4,81,16,144.9,0
420,3445,2015-04-30,38,3,soda,0.8,Beverages,421,2.4000000000000004,90,6,46.7,2
421,3180,2015-03-15,2,1,whole milk,1.8,Dairy,422,1.8,72,36,251.45,0
422,4934,2015-09-06,5,1,rolls/buns,1.2,Bakery & Sweets,423,1.2,60,8,37.0,2
423,2980,2015-04-27,50,1,bottled beer,1.8,Beverages,424,1.8,247,7,70.96,4
424,2763,2015-02-13,22,1,root vegetables,1.8,Fresh Food,425,1.8,320,10,53.54,3
425,4819,2015-03-04,24,3,pastry,3.1,Bakery & Sweets,426,9.3,90,12,71.05,2
426,3169,2015-07-02,26,2,berries,10.8,Fresh Food,427,21.6,181,6,43.2,4
427,1850,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,428,1.5,294,8,99.2,3
428,4285,2015-12-29,2,2,whole milk,1.8,Dairy,429,3.6,1,8,60.65,2
429,4366,2015-08-13,38,3,soda,0.8,Beverages,430,2.4000000000000004,139,2,5.7,4
430,2253,2015-06-16,17,3,bottled water,0.5,Beverages,431,1.5,162,6,34.3,4
431,3398,2015-03-11,1,3,tropical fruit,7.8,Fresh Food,432,23.4,294,11,154.3,3
432,2215,2015-07-22,80,1,salty snack,0.5,Snacks,433,0.5,34,14,128.8,0
433,3737,2015-03-03,17,2,bottled water,0.5,Beverages,434,1.0,18,33,229.58,0
434,2649,2015-11-28,14,2,chocolate,11.5,Bakery & Sweets,435,23.0,32,9,85.2,2
435,3203,2015-08-07,7,2,citrus fruit,1.5,Fresh Food,436,3.0,145,12,111.2,4
436,4261,2015-02-16,17,3,bottled water,0.5,Beverages,437,1.5,317,12,157.25,3
437,2435,2015-07-17,66,1,onions,1.3,Fresh Food,438,1.3,92,12,157.05,0
438,2046,2015-08-21,51,3,dessert,1.15,Bakery & Sweets,439,3.4499999999999997,131,5,35.25,4
439,4267,2015-02-11,8,3,beef,19.5,Fresh Food,440,58.5,81,14,143.7,0
440,1086,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets,441,2.4,2,14,94.4,2
441,1992,2015-01-04,8,3,beef,19.5,Fresh Food,442,58.5,124,8,103.8,4
442,3622,2015-07-26,38,2,soda,0.8,Beverages,443,1.6,2,10,48.4,2
443,4700,2015-06-27,27,1,coffee,8.5,Beverages,444,8.5,186,16,98.45,4
444,2272,2015-05-16,5,2,rolls/buns,1.2,Bakery & Sweets,445,2.4,116,13,142.0,0
445,1663,2015-05-19,23,1,pork,7.2,Fresh Food,446,7.2,49,13,100.1,2
446,2519,2015-06-03,38,2,soda,0.8,Beverages,447,1.6,210,14,99.7,4
447,2639,2015-10-30,19,3,sausage,3.1,Fresh Food,448,9.3,48,8,61.1,2
448,1466,2015-04-19,8,3,beef,19.5,Fresh Food,449,58.5,29,23,213.4,0
449,4122,2015-10-23,2,1,whole milk,1.8,Dairy,450,1.8,68,9,70.25,2
450,3598,2015-04-15,23,1,pork,7.2,Fresh Food,451,7.2,259,4,18.5,4
451,3097,2015-08-10,26,1,berries,10.8,Fresh Food,452,10.8,142,2,12.4,4
452,1873,2015-09-19,19,2,sausage,3.1,Fresh Food,453,6.2,102,6,45.3,2
453,1537,2015-02-01,17,2,bottled water,0.5,Beverages,454,1.0,332,5,16.0,3
454,3960,2015-03-25,1,1,tropical fruit,7.8,Fresh Food,455,7.8,70,23,211.9,0
455,1136,2015-06-15,37,3,herbs,6.5,Fresh Food,456,19.5,57,19,209.06,0
456,2453,2015-12-21,18,2,yogurt,2.2,Dairy,457,4.4,9,15,114.69,2
457,1746,2015-02-15,81,2,Instant food products,0.6,Frozen & Processed Food,458,1.2,77,10,49.5,2
458,3572,2015-06-09,53,2,specialty chocolate,18.8,Bakery & Sweets,459,37.6,174,4,100.4,4
459,3246,2015-06-24,27,1,coffee,8.5,Beverages,460,8.5,125,22,221.4,0
460,3207,2015-11-26,50,1,bottled beer,1.8,Beverages,461,1.8,34,15,147.2,0
461,1042,2015-02-12,8,1,beef,19.5,Fresh Food,462,19.5,75,6,35.75,2
462,1176,2015-03-30,2,1,whole milk,1.8,Dairy,463,1.8,135,14,96.65,4
463,3054,2015-02-23,9,1,frankfurter,5.5,Fresh Food,464,5.5,185,18,123.6,4
464,4486,2015-12-02,9,3,frankfurter,5.5,Fresh Food,465,16.5,28,26,206.66,0
465,1580,2015-12-05,4,3,other vegetables,0.8,Fresh Food,466,2.4000000000000004,25,16,53.35,2
466,1623,2015-11-02,9,1,frankfurter,5.5,Fresh Food,467,5.5,58,12,135.7,0
467,4169,2015-11-24,2,2,whole milk,1.8,Dairy,468,3.6,36,15,128.2,0
468,2254,2015-01-24,9,1,frankfurter,5.5,Fresh Food,469,5.5,340,12,135.7,3
469,4095,2015-11-01,4,3,other vegetables,0.8,Fresh Food,470,2.4000000000000004,1,6,128.9,0
470,1264,2015-11-17,17,3,bottled water,0.5,Beverages,471,1.5,23,17,145.0,0
471,3375,2015-01-06,23,2,pork,7.2,Fresh Food,472,14.4,248,7,81.5,4
472,3242,2015-05-23,17,3,bottled water,0.5,Beverages,473,1.5,221,8,33.1,4
473,2227,2015-06-07,4,1,other vegetables,0.8,Fresh Food,474,0.8,193,5,27.7,4
474,3847,2015-12-03,21,2,hamburger meat,12.3,Fresh Food,475,24.6,27,11,158.1,0
475,3897,2015-05-31,21,1,hamburger meat,12.3,Fresh Food,476,12.3,129,13,52.5,4
476,1799,2015-09-27,71,1,shopping bags,5.12,Household & Hygiene,477,5.12,94,9,46.82,2
477,2920,2015-04-26,2,2,whole milk,1.8,Dairy,478,3.6,80,11,60.3,2
478,3713,2015-01-31,58,1,ice cream,1.8,Frozen & Processed Food,479,1.8,333,8,93.6,3
479,4230,2015-11-05,24,3,pastry,3.1,Bakery & Sweets,480,9.3,55,9,97.6,2
480,1455,2015-03-18,29,1,ham,15.2,Fresh Food,481,15.2,287,2,20.4,3
481,3687,2015-03-18,9,2,frankfurter,5.5,Fresh Food,482,11.0,8,19,136.09,0
482,3869,2015-08-01,19,2,sausage,3.1,Fresh Food,483,6.2,151,8,62.4,4
483,2988,2015-10-14,50,2,bottled beer,1.8,Beverages,484,3.6,77,2,10.2,2
484,4242,2015-03-30,17,1,bottled water,0.5,Beverages,485,0.5,21,7,27.76,2
485,4118,2015-12-24,57,2,meat,8.5,Fresh Food,486,17.0,6,2,19.4,2
486,4996,2015-10-24,51,2,dessert,1.15,Bakery & Sweets,487,2.3,36,10,28.5,2
487,4489,2015-03-04,4,1,other vegetables,0.8,Fresh Food,488,0.8,41,8,67.94,2
488,1199,2015-11-09,49,3,beverages,1.1,Beverages,489,3.3000000000000003,20,13,57.5,2
489,4108,2015-05-12,29,1,ham,15.2,Fresh Food,490,15.2,94,14,135.35,0
490,3484,2015-06-05,15,2,specialty bar,5.2,Bakery & Sweets,491,10.4,39,23,207.32,0
491,1239,2015-08-31,20,2,brown bread,0.8,Bakery & Sweets,492,1.6,121,16,139.0,0
492,4839,2015-12-19,2,1,whole milk,1.8,Dairy,493,1.8,11,8,45.34,2
493,4748,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets,494,3.5999999999999996,15,12,66.2,2
494,4426,2015-06-06,50,2,bottled beer,1.8,Beverages,495,3.6,207,15,114.5,4
495,3571,2015-12-11,82,2,pet care,5.8,Pet Care,496,11.6,19,14,140.2,0
496,2852,2015-06-08,7,2,citrus fruit,1.5,Fresh Food,497,3.0,205,2,19.5,4
497,3638,2015-05-26,23,1,pork,7.2,Fresh Food,498,7.2,207,4,35.0,4
498,3635,2015-03-10,4,2,other vegetables,0.8,Fresh Food,499,1.6,17,21,228.33,0
499,2723,2015-05-07,56,3,white wine,14.2,Beverages,500,42.599999999999994,57,10,157.5,0
500,3495,2015-03-11,2,2,whole milk,1.8,Dairy,501,3.6,42,22,217.85,0
501,2813,2015-11-16,3,2,pip fruit,3.0,Fresh Food,502,6.0,44,16,110.2,2
502,2799,2015-09-02,35,3,sugar,1.2,Bakery & Sweets,503,3.5999999999999996,111,21,161.7,0
503,4723,2015-05-22,1,2,tropical fruit,7.8,Fresh Food,504,15.6,222,6,64.0,4
504,3313,2015-04-08,22,1,root vegetables,1.8,Fresh Food,505,1.8,266,6,29.4,4
505,4748,2015-12-15,38,1,soda,0.8,Beverages,506,0.8,15,12,66.2,2
506,2991,2015-02-16,2,1,whole milk,1.8,Dairy,507,1.8,317,12,111.78,3
507,1483,2015-04-01,1,3,tropical fruit,7.8,Fresh Food,508,23.4,186,20,173.62,4
508,3950,2015-10-01,83,2,white bread,0.3,Bakery & Sweets,509,0.6,25,15,200.0,0
509,1634,2015-01-16,20,1,brown bread,0.8,Bakery & Sweets,510,0.8,27,19,107.3,2
510,2694,2015-11-21,1,3,tropical fruit,7.8,Fresh Food,511,23.4,36,19,161.76,0
511,2707,2015-10-18,69,2,domestic eggs,1.25,Fresh Food,512,2.5,73,17,123.56,0
512,2813,2015-07-16,27,3,coffee,8.5,Beverages,513,25.5,44,16,110.2,2
513,2276,2015-01-11,38,1,soda,0.8,Beverages,514,0.8,353,7,58.7,3
514,4726,2015-02-06,2,1,whole milk,1.8,Dairy,515,1.8,175,8,62.4,4
515,4353,2015-05-25,50,1,bottled beer,1.8,Beverages,516,1.8,128,17,176.2,0
516,4017,2015-08-13,23,3,pork,7.2,Fresh Food,517,21.6,56,8,47.3,2
517,1422,2015-08-21,4,3,other vegetables,0.8,Fresh Food,518,2.4000000000000004,87,19,152.4,0
518,2714,2015-03-15,18,1,yogurt,2.2,Dairy,519,2.2,290,2,36.7,3
519,2769,2015-07-21,43,3,sparkling wine,12.5,Beverages,520,37.5,152,12,132.63,4
520,4166,2015-04-30,17,1,bottled water,0.5,Beverages,521,0.5,54,14,58.26,2
521,3614,2015-03-02,7,1,citrus fruit,1.5,Fresh Food,522,1.5,246,10,88.1,4
522,4361,2015-09-05,21,2,hamburger meat,12.3,Fresh Food,523,24.6,116,8,46.25,2
523,1922,2015-09-22,13,3,packaged fruit/vegetables,3.5,Fresh Food,524,10.5,84,19,98.9,2
524,4728,2015-09-06,4,1,other vegetables,0.8,Fresh Food,525,0.8,115,10,74.49,2
525,3646,2015-08-08,38,1,soda,0.8,Beverages,526,0.8,144,9,90.4,4
526,1155,2015-08-10,2,3,whole milk,1.8,Dairy,527,5.4,3,8,89.3,2
527,2119,2015-06-11,37,2,herbs,6.5,Fresh Food,528,13.0,97,8,69.2,2
528,1602,2015-08-29,7,2,citrus fruit,1.5,Fresh Food,529,3.0,123,14,148.0,0
529,1074,2015-06-24,28,1,misc. beverages,1.2,Beverages,530,1.2,75,10,71.96,2
530,2256,2015-04-11,84,3,female sanitary products,2.5,Personal Care,531,7.5,131,9,85.35,4
531,1348,2015-09-17,38,2,soda,0.8,Beverages,532,1.6,104,6,58.0,2
532,3806,2015-08-28,1,3,tropical fruit,7.8,Fresh Food,533,23.4,124,7,86.6,4
533,1711,2015-06-06,38,3,soda,0.8,Beverages,534,2.4000000000000004,38,19,163.66,0
534,3959,2015-04-12,83,1,white bread,0.3,Bakery & Sweets,535,0.3,86,14,162.5,0
535,1590,2015-08-15,27,2,coffee,8.5,Beverages,536,17.0,137,6,43.7,4
536,1962,2015-06-08,1,1,tropical fruit,7.8,Fresh Food,537,7.8,205,10,70.8,4
537,1766,2015-01-21,23,2,pork,7.2,Fresh Food,538,14.4,343,5,79.75,3
538,2551,2015-10-21,7,2,citrus fruit,1.5,Fresh Food,539,3.0,70,6,83.6,2
539,2294,2015-09-23,9,2,frankfurter,5.5,Fresh Food,540,11.0,98,23,205.6,0
540,4531,2015-05-29,9,2,frankfurter,5.5,Fresh Food,541,11.0,75,17,109.07,2
541,2957,2015-04-12,9,2,frankfurter,5.5,Fresh Food,542,11.0,33,19,153.56,0
542,4415,2015-01-27,4,3,other vegetables,0.8,Fresh Food,543,2.4000000000000004,337,8,44.2,3
543,1476,2015-08-26,18,1,yogurt,2.2,Dairy,544,2.2,126,13,111.84,4
544,3978,2015-07-23,19,3,sausage,3.1,Fresh Food,545,9.3,160,5,65.9,4
545,2062,2015-09-22,2,2,whole milk,1.8,Dairy,546,3.6,99,8,48.11,2
546,3252,2015-06-28,3,1,pip fruit,3.0,Fresh Food,547,3.0,130,12,60.0,4
547,3922,2015-06-24,2,2,whole milk,1.8,Dairy,548,3.6,124,18,201.75,0
548,1491,2015-10-17,22,1,root vegetables,1.8,Fresh Food,549,1.8,0,11,108.4,2
549,3526,2015-08-26,66,3,onions,1.3,Fresh Food,550,3.9000000000000004,126,10,138.63,0
550,4060,2015-12-11,53,1,specialty chocolate,18.8,Bakery & Sweets,551,18.8,19,7,101.9,2
551,1067,2015-04-08,21,1,hamburger meat,12.3,Fresh Food,552,12.3,163,8,112.3,4
552,2840,2015-01-27,68,1,photo/film,11.9,Household & Hygiene,553,11.9,145,15,117.9,4
553,4484,2015-11-27,5,1,rolls/buns,1.2,Bakery & Sweets,554,1.2,33,6,41.92,2
554,2353,2015-02-07,25,1,canned beer,1.1,Beverages,555,1.1,242,9,50.7,4
555,3130,2015-02-18,25,2,canned beer,1.1,Beverages,556,2.2,242,6,17.5,4
556,4273,2015-06-14,4,1,other vegetables,0.8,Fresh Food,557,0.8,199,8,49.1,4
557,4565,2015-12-30,25,1,canned beer,1.1,Beverages,558,1.1,0,2,2.2,2
558,2504,2015-08-14,45,3,curd,9.8,Dairy,559,29.400000000000002,138,11,127.7,4
559,4127,2015-10-23,11,1,butter,3.2,Dairy,560,3.2,48,11,89.35,2
560,2690,2015-04-01,4,3,other vegetables,0.8,Fresh Food,561,2.4000000000000004,56,17,185.5,0
561,4129,2015-09-22,2,2,whole milk,1.8,Dairy,562,3.6,53,17,129.64,0
562,4511,2015-06-29,8,1,beef,19.5,Fresh Food,563,19.5,184,7,70.7,4
563,1602,2015-08-04,19,3,sausage,3.1,Fresh Food,564,9.3,123,14,148.0,0
564,4369,2015-02-01,38,3,soda,0.8,Beverages,565,2.4000000000000004,127,10,58.3,4
565,1302,2015-09-29,12,2,fruit/vegetable juice,2.1,Beverages,566,4.2,92,10,56.96,2
566,3326,2015-04-30,5,1,rolls/buns,1.2,Bakery & Sweets,567,1.2,244,4,31.5,4
567,2066,2015-05-21,3,1,pip fruit,3.0,Fresh Food,568,3.0,223,12,137.7,4
568,3483,2015-01-15,75,3,frozen vegetables,2.5,Frozen & Processed Food,569,7.5,38,15,177.66,0
569,2840,2015-02-12,49,1,beverages,1.1,Beverages,570,1.1,145,15,117.9,4
570,1807,2015-05-18,21,3,hamburger meat,12.3,Fresh Food,571,36.900000000000006,12,6,85.7,2
571,2067,2015-08-12,22,1,root vegetables,1.8,Fresh Food,572,1.8,140,9,36.54,4
